session_id,user_id,session_start,session_end,device_type
3022,770,2024-02-07 07:56:00,2024-02-07 08:12:00,mobile
3023,770,2024-02-12 16:59:00,2024-02-12 17:19:00,mobile
3024,770,2024-02-15 22:25:00,2024-02-15 22:40:00,desktop
3025,770,2024-03-08 11:44:00,2024-03-08 12:11:00,mobile
3026,770,2024-02-18 09:39:00,2024-02-18 09:57:00,mobile
3027,771,2024-03-20 20:46:00,2024-03-20 21:00:00,mobile
3028,771,2024-04-03 10:35:00,2024-04-03 11:01:00,desktop
3029,771,2024-03-21 10:54:00,2024-03-21 11:20:00,desktop
3030,771,2024-03-28 22:54:00,2024-03-28 23:26:00,desktop
3031,772,2024-02-22 07:54:00,2024-02-22 08:27:00,mobile
3032,772,2024-02-19 14:26:00,2024-02-19 14:51:00,desktop
3033,772,2024-02-16 13:09:00,2024-02-16 13:38:00,mobile
3034,772,2024-02-15 10:34:00,2024-02-15 10:49:00,desktop
3035,772,2024-02-24 16:50:00,2024-02-24 17:08:00,desktop
3036,773,2024-03-06 21:11:00,2024-03-06 21:42:00,desktop
3037,773,2024-03-12 12:33:00,2024-03-12 12:39:00,desktop
3038,773,2024-02-26 20:06:00,2024-02-26 20:11:00,mobile
3039,773,2024-03-09 13:17:00,2024-03-09 13:25:00,mobile
3040,773,2024-03-20 19:10:00,2024-03-20 19:25:00,mobile
3041,773,2024-03-04 20:16:00,2024-03-04 20:22:00,mobile
3042,773,2024-03-01 16:27:00,2024-03-01 16:47:00,mobile
3043,774,2024-04-21 12:00:00,2024-04-21 12:33:00,desktop
3044,774,2024-03-25 10:40:00,2024-03-25 10:47:00,mobile
3045,775,2024-02-27 21:47:00,2024-02-27 22:02:00,mobile
3046,775,2024-02-02 20:34:00,2024-02-02 20:47:00,desktop
3047,775,2024-02-05 10:05:00,2024-02-05 10:28:00,mobile
3048,775,2024-02-14 17:21:00,2024-02-14 17:29:00,mobile
3049,775,2024-02-29 16:59:00,2024-02-29 17:32:00,desktop
3050,776,2024-03-20 18:21:00,2024-03-20 18:34:00,mobile
3051,777,2024-04-26 12:54:00,2024-04-26 13:15:00,desktop
3052,778,2024-03-01 08:47:00,2024-03-01 09:01:00,mobile
3053,778,2024-02-28 17:52:00,2024-02-28 18:09:00,desktop
3054,778,2024-03-01 09:58:00,2024-03-01 10:13:00,mobile
3055,778,2024-03-05 19:22:00,2024-03-05 19:34:00,mobile
3056,778,2024-03-06 21:44:00,2024-03-06 22:07:00,mobile
3057,778,2024-02-25 14:55:00,2024-02-25 15:13:00,mobile
3058,778,2024-03-12 13:40:00,2024-03-12 14:00:00,mobile
3059,778,2024-03-03 08:41:00,2024-03-03 08:46:00,mobile
3060,779,2024-03-30 08:38:00,2024-03-30 08:57:00,mobile
3061,779,2024-03-21 16:55:00,2024-03-21 17:19:00,desktop
3062,779,2024-03-27 17:02:00,2024-03-27 17:29:00,desktop
3063,780,2024-03-20 15:53:00,2024-03-20 16:00:00,desktop
3064,780,2024-03-03 21:35:00,2024-03-03 21:59:00,mobile
3065,780,2024-03-15 16:57:00,2024-03-15 17:31:00,mobile
3066,781,2024-02-15 12:49:00,2024-02-15 13:10:00,mobile
3067,781,2024-02-23 10:35:00,2024-02-23 10:53:00,desktop
3068,782,2024-04-25 16:05:00,2024-04-25 16:38:00,mobile
3069,782,2024-04-05 15:48:00,2024-04-05 16:11:00,mobile
3070,782,2024-04-12 18:31:00,2024-04-12 18:38:00,desktop
3071,782,2024-04-18 22:20:00,2024-04-18 22:36:00,mobile
3072,782,2024-04-26 08:07:00,2024-04-26 08:23:00,mobile
3073,783,2024-03-22 16:14:00,2024-03-22 16:22:00,desktop
3074,783,2024-03-29 21:37:00,2024-03-29 21:45:00,mobile
3075,784,2024-02-07 08:02:00,2024-02-07 08:32:00,mobile
3076,784,2024-02-14 11:09:00,2024-02-14 11:41:00,mobile
3077,785,2024-02-27 20:16:00,2024-02-27 20:50:00,desktop
3078,785,2024-02-20 07:57:00,2024-02-20 08:25:00,mobile
3079,786,2024-03-26 13:24:00,2024-03-26 13:34:00,desktop
3080,786,2024-04-19 08:17:00,2024-04-19 08:45:00,desktop
3081,786,2024-04-13 17:57:00,2024-04-13 18:28:00,mobile
3082,786,2024-04-10 09:38:00,2024-04-10 10:05:00,mobile
3083,786,2024-04-01 21:14:00,2024-04-01 21:29:00,mobile
3084,787,2024-01-21 09:47:00,2024-01-21 09:56:00,mobile
3085,787,2024-01-27 20:25:00,2024-01-27 20:55:00,desktop
3086,787,2024-01-14 11:46:00,2024-01-14 12:02:00,desktop
3087,787,2024-02-04 12:16:00,2024-02-04 12:40:00,mobile
3088,787,2024-01-12 21:33:00,2024-01-12 21:54:00,mobile
3089,787,2024-01-25 18:12:00,2024-01-25 18:45:00,mobile
3090,787,2024-01-15 21:44:00,2024-01-15 22:06:00,desktop
3091,787,2024-01-21 12:44:00,2024-01-21 13:17:00,desktop
3092,788,2024-02-24 22:58:00,2024-02-24 23:28:00,mobile
3093,788,2024-02-15 22:38:00,2024-02-15 22:47:00,desktop
3094,788,2024-02-19 09:47:00,2024-02-19 10:02:00,mobile
3095,789,2024-01-23 14:02:00,2024-01-23 14:12:00,mobile
3096,789,2024-01-20 15:35:00,2024-01-20 16:01:00,mobile
3097,789,2024-01-05 14:59:00,2024-01-05 15:12:00,mobile
3098,789,2024-01-14 08:20:00,2024-01-14 08:26:00,mobile
3099,789,2024-01-10 12:03:00,2024-01-10 12:21:00,mobile
3100,790,2024-01-25 21:31:00,2024-01-25 21:49:00,mobile
3101,790,2024-01-30 13:46:00,2024-01-30 14:16:00,mobile
3102,791,2024-03-09 13:58:00,2024-03-09 14:07:00,mobile
3103,791,2024-03-26 21:38:00,2024-03-26 21:45:00,mobile
3104,791,2024-03-18 08:43:00,2024-03-18 09:15:00,mobile
3105,791,2024-03-17 18:31:00,2024-03-17 18:54:00,desktop
3106,791,2024-02-27 22:05:00,2024-02-27 22:11:00,desktop
3107,792,2024-01-30 22:09:00,2024-01-30 22:33:00,mobile
3108,792,2024-02-11 08:56:00,2024-02-11 09:16:00,mobile
3109,792,2024-02-13 08:25:00,2024-02-13 08:35:00,mobile
3110,792,2024-01-18 21:48:00,2024-01-18 22:05:00,mobile
3111,793,2024-03-25 22:55:00,2024-03-25 23:09:00,mobile
3112,793,2024-04-02 08:14:00,2024-04-02 08:41:00,mobile
3113,793,2024-03-19 22:32:00,2024-03-19 23:06:00,mobile
3114,794,2024-01-18 15:09:00,2024-01-18 15:33:00,desktop
3115,794,2024-01-30 09:56:00,2024-01-30 10:01:00,desktop
3116,795,2024-04-05 08:31:00,2024-04-05 08:55:00,mobile
3117,795,2024-03-24 14:49:00,2024-03-24 15:22:00,desktop
3118,795,2024-03-28 11:46:00,2024-03-28 12:00:00,mobile
3119,795,2024-03-30 18:29:00,2024-03-30 18:58:00,desktop
3120,795,2024-04-05 21:48:00,2024-04-05 22:14:00,mobile
3121,795,2024-04-19 14:05:00,2024-04-19 14:20:00,desktop
3122,795,2024-04-01 16:04:00,2024-04-01 16:15:00,mobile
3123,796,2024-04-10 15:55:00,2024-04-10 16:11:00,mobile
3124,796,2024-04-04 22:29:00,2024-04-04 22:47:00,mobile
3125,796,2024-04-16 22:24:00,2024-04-16 22:30:00,mobile
3126,796,2024-04-09 15:41:00,2024-04-09 15:53:00,mobile
3127,797,2024-03-20 22:09:00,2024-03-20 22:40:00,mobile
3128,797,2024-03-20 17:24:00,2024-03-20 17:57:00,mobile
3129,798,2024-02-29 10:06:00,2024-02-29 10:11:00,desktop
3130,799,2024-02-04 15:41:00,2024-02-04 16:14:00,mobile
3131,799,2024-01-21 20:19:00,2024-01-21 20:52:00,mobile
3132,799,2024-01-09 20:48:00,2024-01-09 21:20:00,desktop
3133,799,2024-01-30 09:36:00,2024-01-30 09:56:00,mobile
3134,799,2024-01-24 07:17:00,2024-01-24 07:39:00,desktop
3135,799,2024-01-13 08:08:00,2024-01-13 08:41:00,mobile
3136,800,2024-03-05 21:27:00,2024-03-05 21:42:00,mobile
3137,800,2024-02-28 18:29:00,2024-02-28 18:36:00,mobile
3138,801,2024-03-31 10:41:00,2024-03-31 11:04:00,mobile
3139,802,2024-04-11 21:30:00,2024-04-11 21:37:00,mobile
3140,802,2024-03-24 19:28:00,2024-03-24 19:38:00,desktop
3141,802,2024-04-05 14:37:00,2024-04-05 14:43:00,desktop
3142,802,2024-03-23 17:10:00,2024-03-23 17:18:00,mobile
3143,803,2024-02-27 21:36:00,2024-02-27 21:41:00,mobile
3144,803,2024-03-04 15:57:00,2024-03-04 16:30:00,mobile
3145,803,2024-03-04 17:37:00,2024-03-04 17:44:00,mobile
3146,804,2024-03-17 07:20:00,2024-03-17 07:30:00,mobile
3147,804,2024-04-13 12:18:00,2024-04-13 12:42:00,desktop
3148,804,2024-03-16 14:38:00,2024-03-16 15:09:00,mobile
3149,805,2024-02-01 21:01:00,2024-02-01 21:11:00,desktop
3150,805,2024-02-10 11:06:00,2024-02-10 11:17:00,mobile
3151,805,2024-01-23 17:54:00,2024-01-23 18:05:00,mobile
3152,805,2024-02-04 22:12:00,2024-02-04 22:18:00,mobile
3153,805,2024-02-20 09:49:00,2024-02-20 10:18:00,desktop
3154,805,2024-01-24 09:25:00,2024-01-24 09:35:00,mobile
3155,805,2024-02-13 21:05:00,2024-02-13 21:37:00,mobile
3156,805,2024-01-30 15:53:00,2024-01-30 16:15:00,mobile
3157,806,2024-03-01 11:57:00,2024-03-01 12:30:00,mobile
3158,806,2024-03-08 16:51:00,2024-03-08 16:57:00,desktop
3159,806,2024-03-12 08:12:00,2024-03-12 08:44:00,mobile
3160,807,2024-04-02 21:16:00,2024-04-02 21:32:00,mobile
3161,807,2024-04-11 09:54:00,2024-04-11 10:01:00,mobile
3162,807,2024-04-19 10:25:00,2024-04-19 10:32:00,mobile
3163,807,2024-04-16 18:16:00,2024-04-16 18:26:00,desktop
3164,807,2024-03-21 14:13:00,2024-03-21 14:22:00,mobile
3165,807,2024-03-26 20:10:00,2024-03-26 20:29:00,desktop
3166,807,2024-03-30 22:39:00,2024-03-30 22:56:00,desktop
3167,808,2024-03-27 20:56:00,2024-03-27 21:14:00,mobile
3168,808,2024-03-24 09:01:00,2024-03-24 09:35:00,mobile
3169,808,2024-03-19 18:02:00,2024-03-19 18:31:00,desktop
3170,808,2024-04-14 16:21:00,2024-04-14 16:31:00,mobile
3171,808,2024-03-21 12:01:00,2024-03-21 12:16:00,mobile
3172,808,2024-03-23 14:25:00,2024-03-23 14:40:00,desktop
3173,808,2024-03-15 21:03:00,2024-03-15 21:11:00,desktop
3174,809,2024-02-01 12:51:00,2024-02-01 13:22:00,mobile
3175,809,2024-01-31 14:02:00,2024-01-31 14:26:00,mobile
3176,809,2024-01-25 08:38:00,2024-01-25 08:56:00,mobile
3177,810,2024-02-06 13:19:00,2024-02-06 13:53:00,mobile
3178,810,2024-01-21 17:19:00,2024-01-21 17:50:00,mobile
3179,810,2024-01-15 20:07:00,2024-01-15 20:13:00,mobile
3180,810,2024-01-25 08:17:00,2024-01-25 08:37:00,mobile
3181,810,2024-01-27 21:36:00,2024-01-27 22:00:00,mobile
3182,811,2024-01-29 18:27:00,2024-01-29 18:41:00,mobile
3183,811,2024-01-14 09:21:00,2024-01-14 09:35:00,mobile
3184,811,2024-01-04 12:36:00,2024-01-04 12:47:00,desktop
3185,811,2024-01-15 13:01:00,2024-01-15 13:33:00,mobile
3186,812,2024-02-01 17:58:00,2024-02-01 18:13:00,mobile
3187,812,2024-01-05 14:13:00,2024-01-05 14:25:00,desktop
3188,812,2024-01-04 14:32:00,2024-01-04 14:44:00,mobile
3189,812,2024-01-27 16:43:00,2024-01-27 17:07:00,mobile
3190,813,2024-03-14 16:24:00,2024-03-14 16:42:00,desktop
3191,813,2024-02-27 12:04:00,2024-02-27 12:25:00,mobile
3192,813,2024-02-29 20:08:00,2024-02-29 20:24:00,mobile
3193,813,2024-02-27 07:53:00,2024-02-27 08:12:00,mobile
3194,814,2024-01-30 16:36:00,2024-01-30 16:56:00,desktop
3195,814,2024-02-10 11:05:00,2024-02-10 11:19:00,mobile
3196,814,2024-02-23 11:41:00,2024-02-23 12:02:00,desktop
3197,814,2024-02-21 19:01:00,2024-02-21 19:34:00,desktop
3198,815,2024-04-01 10:38:00,2024-04-01 10:56:00,mobile
3199,815,2024-03-08 07:52:00,2024-03-08 08:18:00,mobile
3200,815,2024-03-28 08:15:00,2024-03-28 08:47:00,desktop
3201,816,2024-03-08 13:31:00,2024-03-08 13:52:00,mobile
3202,816,2024-03-15 17:13:00,2024-03-15 17:19:00,desktop
3203,816,2024-04-03 09:20:00,2024-04-03 09:40:00,desktop
3204,816,2024-03-08 07:18:00,2024-03-08 07:30:00,mobile
3205,816,2024-03-12 18:24:00,2024-03-12 18:58:00,desktop
3206,817,2024-01-29 15:27:00,2024-01-29 15:43:00,mobile
3207,817,2024-02-07 14:04:00,2024-02-07 14:19:00,mobile
3208,817,2024-02-22 13:40:00,2024-02-22 13:56:00,desktop
3209,817,2024-02-11 11:54:00,2024-02-11 12:22:00,mobile
3210,818,2024-02-23 12:13:00,2024-02-23 12:19:00,mobile
3211,818,2024-02-12 11:33:00,2024-02-12 11:56:00,desktop
3212,818,2024-02-10 07:25:00,2024-02-10 07:43:00,desktop
3213,818,2024-02-28 10:05:00,2024-02-28 10:17:00,desktop
3214,818,2024-03-01 09:23:00,2024-03-01 09:51:00,mobile
3215,819,2024-03-05 22:35:00,2024-03-05 23:02:00,mobile
3216,819,2024-02-19 14:54:00,2024-02-19 15:27:00,mobile
3217,819,2024-03-20 14:57:00,2024-03-20 15:24:00,mobile
3218,819,2024-02-19 11:24:00,2024-02-19 11:49:00,mobile
3219,820,2024-03-16 15:19:00,2024-03-16 15:39:00,mobile
3220,820,2024-03-08 13:10:00,2024-03-08 13:35:00,mobile
3221,821,2024-03-15 09:07:00,2024-03-15 09:39:00,mobile
3222,821,2024-03-11 20:51:00,2024-03-11 21:24:00,mobile
3223,821,2024-03-05 09:00:00,2024-03-05 09:19:00,desktop
3224,821,2024-02-21 08:32:00,2024-02-21 08:45:00,mobile
3225,821,2024-02-23 22:53:00,2024-02-23 22:58:00,desktop
3226,822,2024-02-10 18:35:00,2024-02-10 18:42:00,mobile
3227,822,2024-02-18 21:32:00,2024-02-18 21:54:00,mobile
3228,823,2024-02-04 18:11:00,2024-02-04 18:23:00,mobile
3229,823,2024-01-22 20:23:00,2024-01-22 20:51:00,mobile
3230,823,2024-01-25 11:51:00,2024-01-25 12:25:00,mobile
3231,823,2024-02-07 11:42:00,2024-02-07 11:59:00,mobile
3232,823,2024-02-14 08:13:00,2024-02-14 08:29:00,mobile
3233,823,2024-02-07 20:19:00,2024-02-07 20:25:00,mobile
3234,823,2024-02-17 16:14:00,2024-02-17 16:35:00,desktop
3235,824,2024-01-19 07:18:00,2024-01-19 07:47:00,mobile
3236,824,2024-01-09 22:59:00,2024-01-09 23:16:00,mobile
3237,824,2024-01-26 17:31:00,2024-01-26 17:48:00,mobile
3238,824,2024-01-24 07:04:00,2024-01-24 07:37:00,mobile
3239,824,2024-01-31 11:36:00,2024-01-31 11:47:00,mobile
3240,824,2024-02-04 12:01:00,2024-02-04 12:18:00,desktop
3241,824,2024-01-24 17:25:00,2024-01-24 17:50:00,mobile
3242,824,2024-01-28 12:50:00,2024-01-28 13:14:00,mobile
3243,825,2024-04-05 18:08:00,2024-04-05 18:15:00,desktop
3244,825,2024-04-08 10:18:00,2024-04-08 10:46:00,desktop
3245,825,2024-03-22 07:51:00,2024-03-22 08:14:00,mobile
3246,825,2024-04-02 08:13:00,2024-04-02 08:27:00,mobile
3247,826,2024-02-19 22:20:00,2024-02-19 22:39:00,mobile
3248,826,2024-02-23 12:51:00,2024-02-23 13:02:00,mobile
3249,826,2024-03-08 15:21:00,2024-03-08 15:41:00,mobile
3250,827,2024-03-26 10:15:00,2024-03-26 10:24:00,desktop
3251,827,2024-03-06 16:54:00,2024-03-06 17:01:00,mobile
3252,827,2024-03-17 19:17:00,2024-03-17 19:39:00,mobile
3253,827,2024-03-12 15:56:00,2024-03-12 16:01:00,mobile
3254,828,2024-01-29 09:48:00,2024-01-29 10:17:00,mobile
3255,828,2024-02-07 21:02:00,2024-02-07 21:19:00,mobile
3256,829,2024-01-30 12:09:00,2024-01-30 12:18:00,desktop
3257,829,2024-01-27 17:47:00,2024-01-27 18:16:00,mobile
3258,829,2024-02-19 13:19:00,2024-02-19 13:49:00,desktop
3259,830,2024-04-04 16:11:00,2024-04-04 16:29:00,desktop
3260,830,2024-03-15 11:26:00,2024-03-15 11:46:00,mobile
3261,830,2024-03-30 08:01:00,2024-03-30 08:17:00,mobile
3262,830,2024-04-06 18:26:00,2024-04-06 18:46:00,mobile
3263,830,2024-04-05 11:06:00,2024-04-05 11:26:00,desktop
3264,830,2024-03-15 08:32:00,2024-03-15 08:37:00,mobile
3265,831,2024-01-10 09:34:00,2024-01-10 09:46:00,mobile
3266,831,2024-01-25 07:17:00,2024-01-25 07:36:00,desktop
3267,831,2024-01-21 10:16:00,2024-01-21 10:45:00,mobile
3268,832,2024-01-15 19:02:00,2024-01-15 19:32:00,mobile
3269,832,2024-01-17 11:49:00,2024-01-17 12:08:00,mobile
3270,832,2024-01-24 10:51:00,2024-01-24 11:02:00,mobile
3271,832,2024-01-12 18:12:00,2024-01-12 18:42:00,mobile
3272,832,2024-01-14 19:45:00,2024-01-14 19:55:00,mobile
3273,832,2024-01-30 22:38:00,2024-01-30 22:48:00,desktop
3274,832,2024-01-25 14:30:00,2024-01-25 14:42:00,desktop
3275,832,2024-01-29 10:09:00,2024-01-29 10:19:00,desktop
3276,832,2024-02-04 17:07:00,2024-02-04 17:14:00,desktop
3277,834,2024-04-29 21:24:00,2024-04-29 21:31:00,mobile
3278,834,2024-04-12 10:03:00,2024-04-12 10:11:00,mobile
3279,835,2024-02-24 08:38:00,2024-02-24 08:47:00,desktop
3280,835,2024-02-21 11:27:00,2024-02-21 11:37:00,mobile
3281,835,2024-03-14 17:44:00,2024-03-14 18:00:00,mobile
3282,835,2024-02-29 07:02:00,2024-02-29 07:32:00,mobile
3283,836,2024-02-08 07:27:00,2024-02-08 07:49:00,mobile
3284,836,2024-02-16 17:16:00,2024-02-16 17:29:00,mobile
3285,836,2024-02-09 20:27:00,2024-02-09 20:48:00,mobile
3286,836,2024-02-18 18:43:00,2024-02-18 19:15:00,mobile
3287,836,2024-02-07 20:05:00,2024-02-07 20:16:00,mobile
3288,837,2024-03-04 10:33:00,2024-03-04 10:50:00,desktop
3289,837,2024-02-29 10:09:00,2024-02-29 10:29:00,mobile
3290,837,2024-03-07 14:05:00,2024-03-07 14:13:00,desktop
3291,838,2024-04-07 07:54:00,2024-04-07 08:22:00,desktop
3292,838,2024-04-11 09:49:00,2024-04-11 09:58:00,desktop
3293,838,2024-04-13 07:48:00,2024-04-13 08:18:00,desktop
3294,838,2024-04-05 11:51:00,2024-04-05 12:17:00,desktop
3295,838,2024-03-25 21:42:00,2024-03-25 22:06:00,mobile
3296,839,2024-04-17 15:02:00,2024-04-17 15:10:00,mobile
3297,839,2024-04-25 08:10:00,2024-04-25 08:30:00,mobile
3298,839,2024-04-25 16:01:00,2024-04-25 16:11:00,mobile
3299,839,2024-03-31 16:16:00,2024-03-31 16:28:00,mobile
3300,840,2024-03-06 18:31:00,2024-03-06 18:52:00,mobile
3301,840,2024-02-18 09:04:00,2024-02-18 09:23:00,mobile
3302,841,2024-02-11 10:17:00,2024-02-11 10:44:00,mobile
3303,841,2024-01-27 09:53:00,2024-01-27 10:01:00,mobile
3304,841,2024-01-28 18:04:00,2024-01-28 18:24:00,mobile
3305,841,2024-02-22 18:39:00,2024-02-22 18:56:00,mobile
3306,841,2024-02-06 12:15:00,2024-02-06 12:42:00,mobile
3307,842,2024-03-26 08:53:00,2024-03-26 08:59:00,desktop
3308,842,2024-04-05 14:10:00,2024-04-05 14:26:00,mobile
3309,842,2024-03-21 14:48:00,2024-03-21 15:16:00,mobile
3310,843,2024-02-08 20:24:00,2024-02-08 20:42:00,mobile
3311,843,2024-02-12 21:22:00,2024-02-12 21:52:00,mobile
3312,843,2024-02-07 18:18:00,2024-02-07 18:41:00,mobile
3313,843,2024-02-23 19:20:00,2024-02-23 19:27:00,mobile
3314,843,2024-02-06 19:06:00,2024-02-06 19:19:00,mobile
3315,844,2024-03-13 09:09:00,2024-03-13 09:42:00,mobile
3316,845,2024-04-05 16:15:00,2024-04-05 16:47:00,mobile
3317,845,2024-04-22 17:41:00,2024-04-22 18:08:00,desktop
3318,845,2024-04-22 14:58:00,2024-04-22 15:30:00,desktop
3319,845,2024-04-01 08:32:00,2024-04-01 08:51:00,mobile
3320,845,2024-04-16 19:33:00,2024-04-16 19:47:00,mobile
3321,846,2024-03-25 14:10:00,2024-03-25 14:36:00,mobile
3322,846,2024-03-22 19:53:00,2024-03-22 20:22:00,mobile
3323,847,2024-03-15 10:22:00,2024-03-15 10:47:00,mobile
3324,847,2024-03-14 14:08:00,2024-03-14 14:30:00,desktop
3325,847,2024-03-22 22:10:00,2024-03-22 22:38:00,mobile
3326,848,2024-03-10 21:46:00,2024-03-10 21:51:00,desktop
3327,848,2024-02-26 14:41:00,2024-02-26 15:14:00,mobile
3328,848,2024-03-06 20:07:00,2024-03-06 20:30:00,desktop
3329,848,2024-03-12 14:46:00,2024-03-12 15:10:00,desktop
3330,848,2024-02-21 09:31:00,2024-02-21 09:52:00,mobile
3331,849,2024-03-17 19:26:00,2024-03-17 19:31:00,mobile
3332,849,2024-03-04 19:32:00,2024-03-04 19:40:00,mobile
3333,849,2024-03-16 10:56:00,2024-03-16 11:09:00,desktop
3334,849,2024-03-23 10:59:00,2024-03-23 11:24:00,mobile
3335,850,2024-04-01 07:48:00,2024-04-01 07:56:00,mobile
3336,850,2024-04-12 15:40:00,2024-04-12 16:10:00,desktop
3337,851,2024-02-09 12:16:00,2024-02-09 12:27:00,mobile
3338,851,2024-02-10 13:38:00,2024-02-10 13:58:00,mobile
3339,852,2024-02-22 14:18:00,2024-02-22 14:29:00,mobile
3340,852,2024-02-24 21:58:00,2024-02-24 22:08:00,mobile
3341,854,2024-02-01 22:34:00,2024-02-01 22:49:00,desktop
3342,854,2024-01-09 10:04:00,2024-01-09 10:31:00,desktop
3343,855,2024-02-28 11:28:00,2024-02-28 11:51:00,desktop
3344,855,2024-03-14 07:07:00,2024-03-14 07:21:00,mobile
3345,855,2024-03-13 15:09:00,2024-03-13 15:27:00,mobile
3346,856,2024-04-17 07:36:00,2024-04-17 08:06:00,desktop
3347,856,2024-04-07 12:10:00,2024-04-07 12:26:00,mobile
3348,856,2024-04-11 08:26:00,2024-04-11 08:49:00,mobile
3349,857,2024-02-26 18:19:00,2024-02-26 18:45:00,mobile
3350,857,2024-02-22 10:55:00,2024-02-22 11:28:00,mobile
3351,857,2024-03-10 07:23:00,2024-03-10 07:53:00,mobile
3352,857,2024-03-05 22:36:00,2024-03-05 23:10:00,desktop
3353,857,2024-02-26 12:03:00,2024-02-26 12:22:00,desktop
3354,857,2024-03-06 12:54:00,2024-03-06 13:27:00,mobile
3355,857,2024-03-16 14:47:00,2024-03-16 15:14:00,desktop
3356,857,2024-03-06 14:37:00,2024-03-06 14:44:00,mobile
3357,857,2024-03-15 13:09:00,2024-03-15 13:18:00,mobile
3358,858,2024-03-09 15:18:00,2024-03-09 15:30:00,desktop
3359,858,2024-02-25 17:36:00,2024-02-25 17:42:00,mobile
3360,858,2024-03-12 07:49:00,2024-03-12 08:14:00,mobile
3361,858,2024-03-26 15:05:00,2024-03-26 15:37:00,desktop
3362,858,2024-02-27 14:02:00,2024-02-27 14:07:00,mobile
3363,858,2024-03-08 11:36:00,2024-03-08 11:56:00,desktop
3364,858,2024-03-11 14:43:00,2024-03-11 15:00:00,desktop
3365,858,2024-03-04 22:32:00,2024-03-04 22:41:00,mobile
3366,858,2024-03-19 15:50:00,2024-03-19 16:03:00,mobile
3367,858,2024-03-03 09:49:00,2024-03-03 10:08:00,mobile
3368,858,2024-03-08 18:17:00,2024-03-08 18:41:00,mobile
3369,859,2024-04-21 21:33:00,2024-04-21 21:56:00,desktop
3370,859,2024-04-24 08:01:00,2024-04-24 08:33:00,desktop
3371,859,2024-04-01 12:58:00,2024-04-01 13:08:00,desktop
3372,860,2024-02-05 12:22:00,2024-02-05 12:54:00,mobile
3373,860,2024-01-20 08:19:00,2024-01-20 08:28:00,desktop
3374,860,2024-01-21 07:14:00,2024-01-21 07:21:00,mobile
3375,861,2024-04-06 12:03:00,2024-04-06 12:12:00,mobile
3376,861,2024-04-07 19:28:00,2024-04-07 19:41:00,desktop
3377,861,2024-04-14 18:01:00,2024-04-14 18:35:00,mobile
3378,861,2024-04-14 14:12:00,2024-04-14 14:21:00,mobile
3379,861,2024-04-22 12:30:00,2024-04-22 12:55:00,mobile
3380,861,2024-04-15 07:02:00,2024-04-15 07:32:00,desktop
3381,861,2024-04-04 12:20:00,2024-04-04 12:53:00,desktop
3382,862,2024-02-03 10:12:00,2024-02-03 10:20:00,mobile
3383,862,2024-01-30 14:51:00,2024-01-30 15:03:00,mobile
3384,863,2024-03-27 08:11:00,2024-03-27 08:37:00,mobile
3385,863,2024-04-10 07:14:00,2024-04-10 07:33:00,mobile
3386,863,2024-04-16 07:28:00,2024-04-16 07:35:00,mobile
3387,863,2024-04-23 13:36:00,2024-04-23 14:08:00,mobile
3388,863,2024-03-27 07:46:00,2024-03-27 07:58:00,mobile
3389,863,2024-04-24 15:54:00,2024-04-24 16:11:00,mobile
3390,863,2024-04-17 09:57:00,2024-04-17 10:05:00,mobile
3391,864,2024-04-15 18:34:00,2024-04-15 18:58:00,mobile
3392,864,2024-03-29 15:49:00,2024-03-29 15:57:00,mobile
3393,864,2024-04-16 14:40:00,2024-04-16 15:03:00,mobile
3394,864,2024-04-11 12:53:00,2024-04-11 13:04:00,mobile
3395,865,2024-04-14 19:38:00,2024-04-14 20:07:00,desktop
3396,865,2024-04-01 19:47:00,2024-04-01 20:13:00,desktop
3397,865,2024-04-24 13:32:00,2024-04-24 13:40:00,mobile
3398,865,2024-04-25 22:03:00,2024-04-25 22:08:00,desktop
3399,865,2024-03-29 18:58:00,2024-03-29 19:31:00,mobile
3400,865,2024-04-03 19:53:00,2024-04-03 19:59:00,mobile
3401,866,2024-01-31 17:08:00,2024-01-31 17:40:00,mobile
3402,866,2024-01-18 17:58:00,2024-01-18 18:04:00,desktop
3403,866,2024-01-19 12:25:00,2024-01-19 12:41:00,mobile
3404,867,2024-02-07 17:31:00,2024-02-07 17:43:00,mobile
3405,867,2024-02-09 16:07:00,2024-02-09 16:13:00,mobile
3406,867,2024-02-23 12:04:00,2024-02-23 12:30:00,desktop
3407,867,2024-02-05 17:15:00,2024-02-05 17:22:00,mobile
3408,867,2024-02-13 17:45:00,2024-02-13 17:51:00,desktop
3409,868,2024-01-19 07:02:00,2024-01-19 07:10:00,mobile
3410,868,2024-01-28 19:21:00,2024-01-28 19:36:00,mobile
3411,868,2024-01-30 11:20:00,2024-01-30 11:49:00,mobile
3412,869,2024-03-26 13:26:00,2024-03-26 13:54:00,desktop
3413,869,2024-03-22 08:21:00,2024-03-22 08:45:00,mobile
3414,869,2024-03-04 16:44:00,2024-03-04 17:13:00,mobile
3415,870,2024-03-13 14:27:00,2024-03-13 14:59:00,desktop
3416,870,2024-02-25 10:24:00,2024-02-25 10:49:00,mobile
3417,870,2024-03-21 19:37:00,2024-03-21 19:44:00,mobile
3418,870,2024-03-07 19:44:00,2024-03-07 20:17:00,mobile
3419,870,2024-03-22 21:05:00,2024-03-22 21:21:00,mobile
3420,871,2024-01-23 21:10:00,2024-01-23 21:37:00,mobile
